Date,Flow
1950-05-13,10000
1950-05-14,9400
1950-05-15,10300
1950-05-16,14400
1950-05-17,20500
1950-05-18,28600
1950-05-19,35300
1950-05-20,41300
1950-05-21,28600
1950-05-22,21000
1950-05-23,16700
1950-05-24,14400
1950-05-25,14100
1950-05-26,12700
1950-05-27,12100
1950-05-28,11200
1950-05-29,10600
1950-05-30,15800
1950-05-31,22800
1950-06-01,20000
1950-06-02,27500
1950-06-03,25800
1950-06-04,22300
1950-06-05,19600
1950-06-06,17100
1950-06-07,14400
1950-06-08,12400
1950-06-09,10900
1950-06-10,10000
1950-06-11,10300
1950-06-12,9400
1950-06-13,9110
1950-06-14,8820
1950-06-15,8260
1950-06-16,7430
1950-06-17,6900
1950-06-18,6480
1950-06-19,6180
1950-06-20,5880
1950-06-21,6280
1950-06-22,6000
1950-06-23,6080
1950-06-24,5800
1950-06-25,5200
1950-06-26,4760
1950-06-27,4630
1950-06-28,4290
1950-06-29,5030
1950-06-30,5310
1950-07-01,4700
1950-07-02,4200
1950-07-03,4000
1950-07-04,3900
1950-07-05,3750
1950-07-06,3670
1950-07-07,3670
1950-07-08,3600
1950-07-09,3400
1950-07-10,3320
1950-07-11,4000
1950-07-12,5220
1950-07-13,4540
1950-07-14,4080
1950-07-15,4940
1950-07-16,7430
1950-07-17,5690
1950-07-18,5780
1950-07-19,5170
1950-07-20,4850
1950-07-21,4850
1950-07-22,4420
1950-07-23,4080
1950-07-24,3750
1950-07-25,3550
1950-07-26,3590
1950-07-27,3590
1950-07-28,3550
1950-07-29,3280
1950-07-30,3090
1950-07-31,2900
1950-08-01,2860
1950-08-02,2830
1950-08-03,2610
1950-08-04,2540
1950-08-05,2420
1950-08-06,2330
1950-08-07,2240
1950-08-08,1940
1950-08-09,1890
1950-08-10,2000
1950-08-11,1920
1950-08-12,1780
1950-08-13,1700
1950-08-14,1780
1950-08-15,1730
1950-08-16,1650
1950-08-17,1850
1950-08-18,1850
1950-08-19,1570
1950-08-20,2400
1950-08-21,1950
1950-08-22,3500
1950-08-23,3200
1950-08-24,2720
1950-08-25,2650
1950-08-26,2270
1950-08-27,2140
1950-08-28,2100
1950-08-29,2050
1950-08-30,2240
1950-08-31,2220
1950-09-01,2270
1950-09-02,3010
1950-09-03,3130
1950-09-04,3240
1950-09-05,3400
1950-09-06,3480
1950-09-07,3400
1950-09-08,3280
1950-09-09,2980
1950-09-10,3600
1950-09-11,8820
1950-09-12,8820
1950-09-13,16700
1950-09-14,19200
1950-09-15,30700
1950-09-16,28000
1950-09-17,16000
1950-09-18,10900
1950-09-19,8260
1950-09-20,6800
1950-09-21,5690
1950-09-22,7160
1950-09-23,15000
1950-09-24,23500
1950-09-25,18700
1950-09-26,14100
1950-09-27,10600
1950-09-28,8600
1950-09-29,7430
1950-09-30,6600
1950-10-01,5600
1950-10-02,5000
1950-10-03,4700
1950-10-04,4400
1950-10-05,4200
1950-10-06,3900
1950-10-07,3700
1950-10-08,3600
1950-10-09,4590
1950-10-10,11800
1950-10-11,17100
1950-10-12,13800
1950-10-13,11200
1950-10-14,9400
1950-10-15,8260
1950-10-16,7430
1950-10-17,6800
1950-10-18,6030
1950-10-19,5540
1950-10-20,5170
1950-10-21,4760
1950-10-22,4500
1950-10-23,6080
1950-10-24,7160
1950-10-25,6430
1950-10-26,6130
1950-10-27,5690
1950-10-28,5350
1950-10-29,5170
1950-10-30,4900
1950-10-31,4760
1950-11-01,4810
1950-11-02,5450
1950-11-03,5400
1950-11-04,5500
1950-11-05,5740
1950-11-06,9340
1950-11-07,21000
1950-11-08,18300
1950-11-09,14100
1950-11-10,11500
1950-11-11,9700
1950-11-12,8540
1950-11-13,7430
1950-11-14,6740
1950-11-15,6130
1950-11-16,5780
1950-11-17,5400
1950-11-18,5170
1950-11-19,4940
1950-11-20,4720
1950-11-21,4810
1950-11-22,4500
1950-11-23,4680
1950-11-24,4590
1950-11-25,17100
1950-11-26,64800
1950-11-27,46600
1950-11-28,22700
1950-11-29,15200
1950-11-30,12400
1950-12-01,10900
1950-12-02,10000
1950-12-03,9400
1950-12-04,32600
1950-12-05,103000
1950-12-06,126000
1950-12-07,63200
1950-12-08,54300
1950-12-09,91200
1950-12-10,92200
1950-12-11,52000
1950-12-12,37600
1950-12-13,29600
1950-12-14,23800
1950-12-15,20000
1950-12-16,19200
1950-12-17,18300
1950-12-18,17100
1950-12-19,15500
1950-12-20,13400
1950-12-21,11800
1950-12-22,11200
1950-12-23,10400
1950-12-24,10300
1950-12-25,10900
1950-12-26,10900
1950-12-27,11000
1950-12-28,11200
1950-12-29,10000
1950-12-30,10600
1950-12-31,10300
1951-01-01,10000
1951-01-02,9700
1951-01-03,9110
1951-01-04,9400
1951-01-05,11800
1951-01-06,16300
1951-01-07,21400
1951-01-08,18700
1951-01-09,16700
1951-01-10,14400
1951-01-11,12700
1951-01-12,12100
1951-01-13,11800
1951-01-14,11200
1951-01-15,12400
1951-01-16,22000
1951-01-17,31800
1951-01-18,27500
1951-01-19,21000
1951-01-20,18300
1951-01-21,17500
1951-01-22,17100
1951-01-23,15900
1951-01-24,14400
1951-01-25,16700
1951-01-26,18700
1951-01-27,19200
1951-01-28,17100
1951-01-29,15200
1951-01-30,15200
1951-01-31,16700
1951-02-01,17100
1951-02-02,19800
1951-02-03,53600
1951-02-04,53400
1951-02-05,32400
1951-02-06,25300
1951-02-07,30400
1951-02-08,45300
1951-02-09,46200
1951-02-10,33600
1951-02-11,24300
1951-02-12,21000
1951-02-13,22800
1951-02-14,27500
1951-02-15,33000
1951-02-16,28600
1951-02-17,25800
1951-02-18,27500
1951-02-19,28600
1951-02-20,29600
1951-02-21,34100
1951-02-22,52000
1951-02-23,55200
1951-02-24,42500
1951-02-25,33000
1951-02-26,27500
1951-02-27,23300
1951-02-28,20500
1951-03-01,18300
1951-03-02,17100
1951-03-03,15900
1951-03-04,15200
1951-03-05,15900
1951-03-06,16300
1951-03-07,15900
1951-03-08,15500
1951-03-09,14400
1951-03-10,15900
1951-03-11,15900
1951-03-12,14400
1951-03-13,13400
1951-03-14,16700
1951-03-15,28200
1951-03-16,36400
1951-03-17,26400
1951-03-18,21000
1951-03-19,18300
1951-03-20,23800
1951-03-21,30700
1951-03-22,38200
1951-03-23,34100
1951-03-24,28600
1951-03-25,24300
1951-03-26,22800
1951-03-27,22300
1951-03-28,19600
1951-03-29,17500
1951-03-30,16700
1951-03-31,22900
1951-04-01,68700
1951-04-02,57200
1951-04-03,42500
1951-04-04,35300
1951-04-05,31800
1951-04-06,27500
1951-04-07,24000
1951-04-08,20500
1951-04-09,18300
1951-04-10,17500
1951-04-11,20000
1951-04-12,25800
1951-04-13,36000
1951-04-14,56000
1951-04-15,54000
1951-04-16,38800
1951-04-17,29600
1951-04-18,24300
1951-04-19,20500
1951-04-20,18300
1951-04-21,16500
1951-04-22,15000
1951-04-23,14800
1951-04-24,15500
1951-04-25,15200
1951-04-26,14100
1951-04-27,13400
1951-04-28,13000
1951-04-29,13000
1951-04-30,13400
1951-05-01,15500
1951-05-02,18700
1951-05-03,17100
1951-05-04,15500
1951-05-05,14800
1951-05-06,16300
1951-05-07,17100
1951-05-08,20000
1951-05-09,17900
1951-05-10,15500
1951-05-11,14100
1951-05-12,16700
1951-05-13,18700
1951-05-14,22300
1951-05-15,18300
1951-05-16,15200
1951-05-17,13000
1951-05-18,11800
1951-05-19,10900
1951-05-20,10300
1951-05-21,9700
1951-05-22,9110
1951-05-23,8540
1951-05-24,8260
1951-05-25,8540
1951-05-26,8200
1951-05-27,8000
1951-05-28,7430
1951-05-29,7160
1951-05-30,6600
1951-05-31,6130
1951-06-01,6030
1951-06-02,5800
1951-06-03,5800
1951-06-04,8820
1951-06-05,8260
1951-06-06,6280
1951-06-07,5740
1951-06-08,5690
1951-06-09,6600
1951-06-10,10000
1951-06-11,18700
1951-06-12,27800
1951-06-13,31400
1951-06-14,56400
1951-06-15,104000
1951-06-16,70300
1951-06-17,37800
1951-06-18,24800
1951-06-19,18300
1951-06-20,14800
1951-06-21,12400
1951-06-22,10900
1951-06-23,11000
1951-06-24,11600
1951-06-25,10600
1951-06-26,9110
1951-06-27,8540
1951-06-28,7700
1951-06-29,8260
1951-06-30,9400
1951-07-01,10000
1951-07-02,8820
1951-07-03,8260
1951-07-04,7430
1951-07-05,6740
1951-07-06,8540
1951-07-07,6740
1951-07-08,5640
1951-07-09,5120
1951-07-10,4900
1951-07-11,4680
1951-07-12,4370
1951-07-13,4990
1951-07-14,6740
1951-07-15,5450
1951-07-16,5120
1951-07-17,5030
1951-07-18,5350
1951-07-19,4850
1951-07-20,5260
1951-07-21,4810
1951-07-22,4760
1951-07-23,4460
1951-07-24,4120
1951-07-25,3960
1951-07-26,3920
1951-07-27,3710
1951-07-28,4040
1951-07-29,6380
1951-07-30,5310
1951-07-31,4210
1951-08-01,3790
1951-08-02,3510
1951-08-03,3400
1951-08-04,3170
1951-08-05,2980
1951-08-06,2790
1951-08-07,2760
1951-08-08,2480
1951-08-09,2330
1951-08-10,2330
1951-08-11,2480
1951-08-12,4620
1951-08-13,4420
1951-08-14,4590
1951-08-15,4040
1951-08-16,3320
1951-08-17,2980
1951-08-18,2900
1951-08-19,2800
1951-08-20,2610
1951-08-21,2420
1951-08-22,2170
1951-08-23,2220
1951-08-24,2140
1951-08-25,2050
1951-08-26,1870
1951-08-27,1940
1951-08-28,1960
1951-08-29,2070
1951-08-30,1980
1951-08-31,1810
1951-09-01,1960
1951-09-02,2000
1951-09-03,1900
1951-09-04,1780
1951-09-05,1920
1951-09-06,2070
1951-09-07,2020
1951-09-08,1670
1951-09-09,1760
1951-09-10,1900
1951-09-11,1830
1951-09-12,1830
1951-09-13,1810
1951-09-14,1960
1951-09-15,2000
1951-09-16,2070
1951-09-17,1920
1951-09-18,1750
1951-09-19,1730
1951-09-20,1710
1951-09-21,1750
1951-09-22,1790
1951-09-23,1730
1951-09-24,1680
1951-09-25,1650
1951-09-26,1620
1951-09-27,1580
1951-09-28,1610
1951-09-29,1440
1951-09-30,1330
1951-10-01,1280
1951-10-02,1360
1951-10-03,1320
1951-10-04,1340
1951-10-05,1350
1951-10-06,1340
1951-10-07,1360
1951-10-08,1470
1951-10-09,1230
1951-10-10,1420
1951-10-11,1540
1951-10-12,1470
1951-10-13,1520
1951-10-14,1480
1951-10-15,1500
1951-10-16,1520
1951-10-17,1570
1951-10-18,1610
1951-10-19,1650
1951-10-20,1590
1951-10-21,1510
1951-10-22,1510
1951-10-23,1480
1951-10-24,1590
1951-10-25,1830
1951-10-26,1670
1951-10-27,1610
1951-10-28,1710
1951-10-29,1650
1951-10-30,1540
1951-10-31,1440
1951-11-01,1790
1951-11-02,2120
1951-11-03,3320
1951-11-04,3710
1951-11-05,3710
1951-11-06,3050
1951-11-07,3750
1951-11-08,5080
1951-11-09,5500
1951-11-10,4160
1951-11-11,3710
1951-11-12,3440
1951-11-13,3050
1951-11-14,2650
1951-11-15,2680
1951-11-16,2540
1951-11-17,2360
1951-11-18,2220
1951-11-19,2330
1951-11-20,2330
1951-11-21,2240
1951-11-22,2190
1951-11-23,2120
1951-11-24,2070
1951-11-25,2120
1951-11-26,2300
1951-11-27,2270
1951-11-28,2830
1951-11-29,2900
1951-11-30,3240
1951-12-01,3590
1951-12-02,3240
1951-12-03,3010
1951-12-04,2900
1951-12-05,3880
1951-12-06,10000
1951-12-07,10300
1951-12-08,8820
1951-12-09,7980
1951-12-10,6900
1951-12-11,5880
1951-12-12,5170
1951-12-13,4720
1951-12-14,4460
1951-12-15,4500
1951-12-16,3500
1951-12-17,4200
1951-12-18,3700
1951-12-19,3500
1951-12-20,4200
1951-12-21,5600
1951-12-22,7430
1951-12-23,8400
1951-12-24,18000
1951-12-25,20000
1951-12-26,14400
1951-12-27,11800
1951-12-28,10300
1951-12-29,9110
1951-12-30,8820
1951-12-31,10600
1952-01-01,14100
1952-01-02,28600
1952-01-03,53900
1952-01-04,52600
1952-01-05,40000
1952-01-06,30700
1952-01-07,26400
1952-01-08,23300
1952-01-09,18300
1952-01-10,17500
1952-01-11,19600
1952-01-12,21800
1952-01-13,23800
1952-01-14,20000
1952-01-15,16300
1952-01-16,14400
1952-01-17,14100
1952-01-18,13800
1952-01-19,14800
1952-01-20,14800
1952-01-21,16700
1952-01-22,15500
1952-01-23,15200
1952-01-24,13800
1952-01-25,13800
1952-01-26,15200
1952-01-27,20500
1952-01-28,38800
1952-01-29,64600
1952-01-30,55200
1952-01-31,40000
1952-02-01,28600
1952-02-02,22300
1952-02-03,19200
1952-02-04,26400
1952-02-05,43700
1952-02-06,56500
1952-02-07,42500
1952-02-08,30700
1952-02-09,23800
1952-02-10,19600
1952-02-11,16700
1952-02-12,14800
1952-02-13,13400
1952-02-14,12100
1952-02-15,11500
1952-02-16,10900
1952-02-17,12100
1952-02-18,12700
1952-02-19,13000
1952-02-20,14100
1952-02-21,13800
1952-02-22,12400
1952-02-23,11500
1952-02-24,10900
1952-02-25,10000
1952-02-26,9400
1952-02-27,8820
1952-02-28,8540
1952-02-29,8260
1952-03-01,7980
1952-03-02,7980
1952-03-03,7980
1952-03-04,7980
1952-03-05,9110
1952-03-06,9700
1952-03-07,10600
1952-03-08,10900
1952-03-09,11200
1952-03-10,10600
1952-03-11,12900
1952-03-12,55700
1952-03-13,102000
1952-03-14,64600
1952-03-15,41300
1952-03-16,30700
1952-03-17,23300
1952-03-18,19200
1952-03-19,20000
1952-03-20,28600
1952-03-21,33000
1952-03-22,35300
1952-03-23,33000
1952-03-24,38800
1952-03-25,45000
1952-03-26,40000
1952-03-27,30700
1952-03-28,25300
1952-03-29,21000
1952-03-30,18300
1952-03-31,16300
1952-04-01,14800
1952-04-02,15900
1952-04-03,17500
1952-04-04,16300
1952-04-05,15900
1952-04-06,20000
1952-04-07,27500
1952-04-08,30700
1952-04-09,24300
1952-04-10,20500
1952-04-11,18300
1952-04-12,15900
1952-04-13,14800
1952-04-14,20500
1952-04-15,25300
1952-04-16,23800
1952-04-17,29600
1952-04-18,27500
1952-04-19,23300
1952-04-20,20000
1952-04-21,17100
1952-04-22,15200
1952-04-23,13800
1952-04-24,13400
1952-04-25,19200
1952-04-26,41300
1952-04-27,96800
1952-04-28,135000
1952-04-29,146000
1952-04-30,121000
1952-05-01,68700
1952-05-02,46200
1952-05-03,35300
1952-05-04,27500
1952-05-05,23800
1952-05-06,21400
1952-05-07,20500
1952-05-08,23300
1952-05-09,21400
1952-05-10,18300
1952-05-11,16700
1952-05-12,24800
1952-05-13,50000
1952-05-14,51300
1952-05-15,34100
1952-05-16,25300
1952-05-17,21400
1952-05-18,18700
1952-05-19,17500
1952-05-20,16700
1952-05-21,15500
1952-05-22,17500
1952-05-23,19200
1952-05-24,16700
1952-05-25,15200
1952-05-26,30300
1952-05-27,33000
1952-05-28,24300
1952-05-29,19200
1952-05-30,16300
1952-05-31,14400
1952-06-01,13000
1952-06-02,12100
1952-06-03,11200
1952-06-04,10300
1952-06-05,10600
1952-06-06,9700
1952-06-07,8540
1952-06-08,7700
1952-06-09,7160
1952-06-10,7160
1952-06-11,7430
1952-06-12,6180
1952-06-13,5830
1952-06-14,5590
1952-06-15,5500
1952-06-16,5400
1952-06-17,5640
1952-06-18,5450
1952-06-19,5450
1952-06-20,5120
1952-06-21,4940
1952-06-22,4850
1952-06-23,6480
1952-06-24,8540
1952-06-25,8820
1952-06-26,9110
1952-06-27,8260
1952-06-28,7700
1952-06-29,6640
1952-06-30,6180
1952-07-01,6130
1952-07-02,6430
1952-07-03,6590
1952-07-04,5780
1952-07-05,5170
1952-07-06,4370
1952-07-07,3960
1952-07-08,5880
1952-07-09,7700
1952-07-10,15500
1952-07-11,12400
1952-07-12,8820
1952-07-13,7160
1952-07-14,6130
1952-07-15,5310
1952-07-16,4720
1952-07-17,4720
1952-07-18,5260
1952-07-19,5740
1952-07-20,4500
1952-07-21,3920
1952-07-22,3750
1952-07-23,3550
1952-07-24,3440
1952-07-25,3360
1952-07-26,2860
1952-07-27,2830
1952-07-28,2830
1952-07-29,2510
1952-07-30,2450
1952-07-31,2220
1952-08-01,2360
1952-08-02,2650
1952-08-03,3280
1952-08-04,2680
1952-08-05,2510
1952-08-06,2540
1952-08-07,3510
1952-08-08,4000
1952-08-09,4990
1952-08-10,5780
1952-08-11,5170
1952-08-12,4630
1952-08-13,4540
1952-08-14,3790
1952-08-15,3440
1952-08-16,3240
1952-08-17,2980
1952-08-18,3010
1952-08-19,2980
1952-08-20,3750
1952-08-21,6230
1952-08-22,4330
1952-08-23,3630
1952-08-24,3050
1952-08-25,2860
1952-08-26,3010
1952-08-27,2790
1952-08-28,2540
1952-08-29,2480
1952-08-30,2360
1952-08-31,2220
1952-09-01,12900
1952-09-02,22300
1952-09-03,22800
1952-09-04,21000
1952-09-05,11500
1952-09-06,7980
1952-09-07,6540
1952-09-08,5780
1952-09-09,5120
1952-09-10,4760
1952-09-11,4420
1952-09-12,4080
1952-09-13,3670
1952-09-14,3480
1952-09-15,3130
1952-09-16,3170
1952-09-17,3050
1952-09-18,2830
1952-09-19,3170
1952-09-20,3240
1952-09-21,3200
1952-09-22,3550
1952-09-23,3710
1952-09-24,3320
1952-09-25,3170
1952-09-26,3010
1952-09-27,2900
1952-09-28,2760
1952-09-29,2610
1952-09-30,2420
1952-10-01,2330
1952-10-02,2240
1952-10-03,2420
1952-10-04,2390
1952-10-05,2330
1952-10-06,2270
1952-10-07,2240
1952-10-08,2190
1952-10-09,2140
1952-10-10,2240
1952-10-11,2330
1952-10-12,2580
1952-10-13,2680
1952-10-14,2510
1952-10-15,2140
1952-10-16,2510
1952-10-17,2360
1952-10-18,2220
1952-10-19,2220
1952-10-20,2100
1952-10-21,1980
1952-10-22,1920
1952-10-23,1890
1952-10-24,1900
1952-10-25,1940
1952-10-26,1920
1952-10-27,1900
1952-10-28,1760
1952-10-29,1810
1952-10-30,1870
1952-10-31,2100
1952-11-01,1920
1952-11-02,2920
1952-11-03,2050
1952-11-04,2000
1952-11-05,1870
1952-11-06,1920
1952-11-07,1920
1952-11-08,1850
1952-11-09,1870
1952-11-10,2000
1952-11-11,2070
1952-11-12,2020
1952-11-13,1960
1952-11-14,2000
1952-11-15,2220
1952-11-16,2170
1952-11-17,2140
1952-11-18,2170
1952-11-19,2240
1952-11-20,3680
1952-11-21,13000
1952-11-22,75800
1952-11-23,129000
1952-11-24,70900
1952-11-25,33200
1952-11-26,21000
1952-11-27,15700
1952-11-28,12800
1952-11-29,10900
1952-11-30,9760
1952-12-01,8820
1952-12-02,8260
1952-12-03,7650
1952-12-04,7320
1952-12-05,8260
1952-12-06,13600
1952-12-07,12800
1952-12-08,10700
1952-12-09,9760
1952-12-10,9400
1952-12-11,14900
1952-12-12,32300
1952-12-13,49600
1952-12-14,34800
1952-12-15,23300
1952-12-16,17900
1952-12-17,14900
1952-12-18,12900
1952-12-19,11500
1952-12-20,10300
1952-12-21,10000
1952-12-22,10500
1952-12-23,10400
1952-12-24,10100
1952-12-25,9820
1952-12-26,9700
1952-12-27,9400
1952-12-28,8880
1952-12-29,8260
1952-12-30,7820
1952-12-31,7540
1953-01-01,7980
1953-01-02,8430
1953-01-03,8880
1953-01-04,9580
1953-01-05,9880
1953-01-06,9880
1953-01-07,9820
1953-01-08,9760
1953-01-09,16100
1953-01-10,24700
1953-01-11,44000
1953-01-12,59000
1953-01-13,47200
1953-01-14,35300
1953-01-15,27300
1953-01-16,24000
1953-01-17,24800
1953-01-18,27700
1953-01-19,30700
1953-01-20,26400
1953-01-21,23500
1953-01-22,21800
1953-01-23,24800
1953-01-24,28000
1953-01-25,47700
1953-01-26,62100
1953-01-27,51200
1953-01-28,35700
1953-01-29,27900
1953-01-30,23000
1953-01-31,20100
1953-02-01,17500
1953-02-02,15400
1953-02-03,14300
1953-02-04,13400
1953-02-05,12500
1953-02-06,11600
1953-02-07,11400
1953-02-08,12500
1953-02-09,15000
1953-02-10,15500
1953-02-11,13800
1953-02-12,12700
1953-02-13,12500
1953-02-14,12700
1953-02-15,15700
1953-02-16,20400
1953-02-17,20300
1953-02-18,20800
1953-02-19,19200
1953-02-20,16900
1953-02-21,15400
1953-02-22,16700
1953-02-23,23600
1953-02-24,38600
1953-02-25,27600
1953-02-26,21600
1953-02-27,18000
1953-02-28,15400
1953-03-01,13800
1953-03-02,12600
1953-03-03,11800
1953-03-04,12200
1953-03-05,17100
1953-03-06,27300
1953-03-07,29100
1953-03-08,23800
1953-03-09,20200
1953-03-10,18200
1953-03-11,16300
1953-03-12,15400
1953-03-13,18400
1953-03-14,22400
1953-03-15,34500
1953-03-16,45200
1953-03-17,43300
1953-03-18,38200
1953-03-19,34500
1953-03-20,32000
1953-03-21,28200
1953-03-22,23600
1953-03-23,20400
1953-03-24,24500
1953-03-25,49000
1953-03-26,94600
1953-03-27,91900
1953-03-28,67300
1953-03-29,45200
1953-03-30,34000
1953-03-31,26700
1953-04-01,22600
1953-04-02,20000
1953-04-03,18400
1953-04-04,17900
1953-04-05,16900
1953-04-06,15300
1953-04-07,15200
1953-04-08,18900
1953-04-09,19400
1953-04-10,21000
1953-04-11,22700
1953-04-12,33000
1953-04-13,34000
1953-04-14,31500
1953-04-15,31000
1953-04-16,27600
1953-04-17,23100
1953-04-18,20100
1953-04-19,18500
1953-04-20,16500
1953-04-21,15400
1953-04-22,14300
1953-04-23,13200
1953-04-24,12500
1953-04-25,12000
1953-04-26,12100
1953-04-27,13800
1953-04-28,14000
1953-04-29,13100
1953-04-30,12400
1953-05-01,12100
1953-05-02,11900
1953-05-03,11400
1953-05-04,10900
1953-05-05,10700
1953-05-06,11100
1953-05-07,14600
1953-05-08,16500
1953-05-09,24800
1953-05-10,27800
1953-05-11,22100
1953-05-12,17700
1953-05-13,15000
1953-05-14,15900
1953-05-15,18700
1953-05-16,19600
1953-05-17,32700
1953-05-18,36400
1953-05-19,33400
1953-05-20,26700
1953-05-21,20800
1953-05-22,18900
1953-05-23,18500
1953-05-24,15900
1953-05-25,14200
1953-05-26,13600
1953-05-27,12200
1953-05-28,10800
1953-05-29,9820
1953-05-30,9000
1953-05-31,11500
1953-06-01,26200
1953-06-02,41100
1953-06-03,27300
1953-06-04,17800
1953-06-05,13500
1953-06-06,11300
1953-06-07,10800
1953-06-08,9940
1953-06-09,9880
1953-06-10,8710
1953-06-11,8090
1953-06-12,7480
1953-06-13,6740
1953-06-14,7270
1953-06-15,7380
1953-06-16,7480
1953-06-17,6430
1953-06-18,6030
1953-06-19,5690
1953-06-20,5450
1953-06-21,5120
1953-06-22,5220
1953-06-23,5120
1953-06-24,4770
1953-06-25,4390
1953-06-26,4270
1953-06-27,3960
1953-06-28,3850
1953-06-29,3780
1953-06-30,3740
1953-07-01,3560
1953-07-02,3700
1953-07-03,3640
1953-07-04,3640
1953-07-05,3460
1953-07-06,3500
1953-07-07,3290
1953-07-08,3290
1953-07-09,3500
1953-07-10,3530
1953-07-11,3320
1953-07-12,3090
1953-07-13,2840
1953-07-14,2640
1953-07-15,2550
1953-07-16,2500
1953-07-17,2300
1953-07-18,2340
1953-07-19,2400
1953-07-20,2150
1953-07-21,2040
1953-07-22,2400
1953-07-23,4570
1953-07-24,7820
1953-07-25,6030
1953-07-26,4110
1953-07-27,3420
1953-07-28,3130
1953-07-29,2870
1953-07-30,2550
1953-07-31,2240
1953-08-01,2130
1953-08-02,2130
1953-08-03,2150
1953-08-04,2130
1953-08-05,2110
1953-08-06,2150
1953-08-07,2150
1953-08-08,2550
1953-08-09,12700
1953-08-10,6550
1953-08-11,3920
1953-08-12,3740
1953-08-13,3290
1953-08-14,3060
1953-08-15,2840
1953-08-16,2580
1953-08-17,2400
1953-08-18,2130
1953-08-19,2000
1953-08-20,1940
1953-08-21,1940
1953-08-22,1900
1953-08-23,1760
1953-08-24,1780
1953-08-25,1810
1953-08-26,1680
1953-08-27,1520
1953-08-28,1520
1953-08-29,1490
1953-08-30,1560
1953-08-31,1460
1953-09-01,1300
1953-09-02,1370
1953-09-03,1390
1953-09-04,1160
1953-09-05,1580
1953-09-06,2370
1953-09-07,2640
1953-09-08,2320
1953-09-09,2470
1953-09-10,2340
1953-09-11,2070
1953-09-12,1900
1953-09-13,1830
1953-09-14,1900
1953-09-15,2020
1953-09-16,1920
1953-09-17,1680
1953-09-18,1610
1953-09-19,1650
1953-09-20,1600
1953-09-21,1560
1953-09-22,1610
1953-09-23,1350
1953-09-24,1250
1953-09-25,1400
1953-09-26,1420
1953-09-27,1370
1953-09-28,1580
1953-09-29,1490
1953-09-30,1310
1953-10-01,1200
1953-10-02,1200
1953-10-03,1200
1953-10-04,1160
1953-10-05,1130
1953-10-06,1100
1953-10-07,1100
1953-10-08,1100
1953-10-09,1100
1953-10-10,1130
1953-10-11,1150
1953-10-12,1130
1953-10-13,1120
1953-10-14,1100
1953-10-15,1180
1953-10-16,1130
1953-10-17,1130
1953-10-18,1110
1953-10-19,1130
1953-10-20,1150
1953-10-21,1120
1953-10-22,1180
1953-10-23,1260
1953-10-24,1230
1953-10-25,1160
1953-10-26,1140
1953-10-27,1170
1953-10-28,1520
1953-10-29,1810
1953-10-30,1960
1953-10-31,1810
1953-11-01,1760
1953-11-02,1920
1953-11-03,1810
1953-11-04,1700
1953-11-05,1640
1953-11-06,1610
1953-11-07,1700
1953-11-08,1620
1953-11-09,1620
1953-11-10,1650
1953-11-11,1650
1953-11-12,1670
1953-11-13,1620
1953-11-14,1610
1953-11-15,1550
1953-11-16,1550
1953-11-17,1550
1953-11-18,1550
1953-11-19,1510
1953-11-20,1550
1953-11-21,1530
1953-11-22,1520
1953-11-23,1750
1953-11-24,2130
1953-11-25,2220
1953-11-26,2780
1953-11-27,2470
1953-11-28,2400
1953-11-29,2240
1953-11-30,1890
1953-12-01,1680
1953-12-02,1650
1953-12-03,1650
1953-12-04,1580
1953-12-05,1640
1953-12-06,1600
1953-12-07,3320
1953-12-08,6480
1953-12-09,4040
1953-12-10,4310
1953-12-11,3890
1953-12-12,3810
1953-12-13,4600
1953-12-14,8710
1953-12-15,10800
1953-12-16,9820
1953-12-17,8090
1953-12-18,6800
1953-12-19,5260
1953-12-20,4390
1953-12-21,3810
1953-12-22,3530
1953-12-23,3420
1953-12-24,3160
1953-12-25,2970
1953-12-26,2500
1953-12-27,2500
1953-12-28,2530
1953-12-29,2640
1953-12-30,2500
1953-12-31,2300
1954-01-01,2220
1954-01-02,2240
1954-01-03,2320
1954-01-04,2180
1954-01-05,2200
1954-01-06,2130
1954-01-07,2020
1954-01-08,1920
1954-01-09,1980
1954-01-10,2040
1954-01-11,2130
1954-01-12,1500
1954-01-13,2200
1954-01-14,2100
1954-01-15,2400
1954-01-16,2690
1954-01-17,3060
1954-01-18,3000
